"id","registro","solicitante","oficio_solicitud","fecha_solicitud","objetivo_avaluo","proposito_avaluo","inmueble_valua","ubicacion","colonia_poblacion","municipio","propietario","x_utm","y_utm","zona_utm","cuenta_predial","cuc","clasificacion_zona","agua","drenaje","energia_electrica","telefonia","tipo_pavimento","alumbrado_publico","banqueta","indice_saturacion","topografia","col1","med1","col2","med2","col3","med3","col4","med4","col5","med5","col6","med6","sp1_superficie","sp1_vu","sp1_factor","sp1_valor_parcial","sp2_superficie","sp2_vu","sp2_factor","sp2_valor_parcial","sp3_superficie","sp3_vu","sp3_factor","sp3_valor_parcial","sp4_superficie","sp4_vu","sp4_factor","sp4_valor_parcial","incr_esq_superficie","incr_esq_vu","incr_esq_factor","incr_esq_valor_parcial","sup_total_terreno","valor_total_terreno","uso_dominante","tipo_constr_dominante","muros","estructura","entrepisos","techos","pisos","puertas","ventanas","carpinteria","inst_electrica","inst_sanitaria","inst_especial","acabado_exterior","acabado_interior","muebles_sanitarios","cna_tipo","cna_vida_util","cna_estado","cna_edad","cna_superficie","cna_vu","cna_factor","cna_valor_parcial","cnb_tipo","cnb_vida_util","cnb_estado","cnb_edad","cnb_superficie","cnb_vu","cnb_factor","cnb_valor_parcial","cnc_tipo","cnc_vida_util","cnc_estado","cnc_edad","cnc_superficie","cnc_vu","cnc_factor","cnc_valor_parcial","cnd_tipo","cnd_vida_util","cnd_estado","cnd_edad","cnd_superficie","cnd_vu","cnd_factor","cnd_valor_parcial","sup_total_construccion","valor_total_construccion","vt_comercial_fisico","capitalizacion_valor_fisico","comparativo_mercado","renta_comparativo","indicador_capitalizacion","indicador_comparativo","renta_minima","renta_maxima","renta_m2_minima","renta_m2_maxima","domicilio_geografico","observaciones","usuario","fecha_emision","myc_segun","calle","numero","lat","long","croquis","foto","geom","google","firmante","puesto","estatus","url_docs_entrada","id_entrada","expediente","asignado_por","cnb_muros","cnb_estructura","cnb_entrepisos","cnb_techos","cnb_pisos","cnb_puertas","cnb_ventanas","cnb_carpinteria","cnb_inst_electrica","cnb_inst_sanitaria","cnb_inst_especial","cnb_acabado_exterior","cnb_acabado_interior","cnb_muebles_sanitarios","cnc_muros","cnc_estructura","cnc_entrepisos","cnc_techos","cnc_pisos","cnc_puertas","cnc_ventanas","cnc_carpinteria","cnc_inst_electrica","cnc_inst_sanitaria","cnc_inst_especial","cnc_acabado_exterior","cnc_acabado_interior","cnc_muebles_sanitarios","cnd_muros","cnd_estructura","cnd_entrepisos","cnd_techos","cnd_pisos","cnd_puertas","cnd_ventanas","cnd_carpinteria","cnd_inst_electrica","cnd_inst_sanitaria","cnd_inst_especial","cnd_acabado_exterior","cnd_acabado_interior","cnd_muebles_sanitarios","gid_domicilio","valor_total_obras_comp","obras_comp_descripcion","oficio_respuesta","tasa_capitalizacion","pct_indicador_capitalizacion","pct_indicador_comparativo","planta_arquitectonica","medidas_reverso"
80,"0101-80_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 095,AV. VICENTE GUERRERO # 1797,FRACC. GAMEZ,Irapuato,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,254441.0,2289387.0,14,,"204116256410121266093",COMERCIAL DE 2DA,1,1,1,1,CONCRETO,1,1,"1",PLANA,NORTE,"6.30 m CON CALLE JAZMÍN",SUR,"9.00 m CON PROPIEDAD PRIVADA",ESTE,"9.36 m CON AVENIDA VICENTE GUERRERO",OESTE,"3 TRAMOS EN LÍNEA QUEBRADA DE 7.22 m, 2.20 m, Y 2.14 m CON PROPIEDAD PRIVADA",,,,,78.0,8000.0,0.66,411840.0,,,,,,,,,,,,,78.0,8000.0,0.15,93600.0,78.0,505440.0,COMERCIAL,MODERNO ECONÓMICO,TABIQUE,CONCRETO ARMADO,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,ALUMINIO,ALUMINIO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMME|7510|60,60,0.99,5,78.0,7510.0,0.959,561763.02,,,,,,,,,,,,,,,,,,,,,,,,,78.0,561763.02,1067203.02,8448.69,172.0,13416.0,2540.0,9400.0,9552.0,11940.0,122.46,153.08,"AVENIDA, VICENTE GUERRERO, 1797, COLONIA, GAMEZ, 36650, IRAPUATO, GUANAJUATO, entre calles,  CALLE, JAZMÍN, AVENIDA, DE LA REFORMA, ref. A 20.00 m AL NORTE SE UBICA EL LABORATORIO CHOPO, 20.687849,-101.357391",LA EDAD DE LA CONSTRUCCIÓN SE CALCULA EN BASE A LA ÚLTIMA REMODELACIÓN,amendozaa,2019-04-30,PLANO PROPORCIONADO POR EL SOLICITANTE,AV. VICENTE GUERRERO,"1797",20.6878490012568,-101.357391474759,DF095.png,F095.jpg,POINT (254441 2289387),"https://google.com/maps/place/20.6878490012568,-101.357391474759",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"0101-35_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 046,AV. PADRE HIDALGO # 237,SANTA ANA PACUECO,Penjamo,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,811210.0,2252521.0,13,,"202043466010201097638",COMERCIAL DE 1RA ,1,1,1,1,ASFALTO,1,1,"1",PLANA,NORESTE,"10.85 m CON CALLE PROLONGACIÓN LEÓN",SUROESTE,"12.30 m CON PROPIEDAD PRIVADA",SURESTE,"8.41 m AVENIDA PADRE HIDALGO",NOROESTE,"2.40 m, 1.45 m Y 6.01 m CON PROPIEDAD PRIVADA",,,,,95.0,8500.0,0.66,532950.0,,,,,,,,,,,,,95.0,8500.0,0.15,121125.0,95.0,654075.0,COMERCIAL,MODERNO ECONÓMICO,TABIQUE,CADENAS Y CASTILLOS,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,CORTINA DE ACERO,ALUMINIO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMME|7510|60,60,0.975,15,95.0,7510.0,0.835,595730.75,,,,,,,,,,,,,,,,,,,,,,,,,95.0,595730.75,1249805.75,9894.3,220.0,20900.0,2970.0,14630.0,14080.0,17600.0,148.21,185.26,"AVENIDA, PADRE HIDALGO, 237, LOCALIDAD, SANTA ANA PACUECO, 36910, PENJAMO, GUANAJUATO, entre calles, CALLE, LEÓN, CALLE, LICENCIADO REYES HEROLES, REF. SE UBICA A 250 M AL SUR EL RÍO LERMA,  20.345407,-102.019379",SE APLICA FACTOR 0.66 AL TERRENO POR ESTAR UBICADO EN PLANTA BAJA DENTRO DE UN EDIFICIO DE DOS NIVELES.,dzamarripag,2019-05-27,PLANO PROPORCIONADO POR EL SOLICITANTE,AV. PADRE HIDALGO,"237",20.345407249075,-102.019378851767,DF046.png,F046.jpg,POINT (811210 2252521),"https://google.com/maps/place/20.345407249075,-102.019378851767",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,"0101-130_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 157,AV. OAXACA # 1732,MIGUEL HIDALGO,Irapuato,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,253642.0,2287729.0,14,,"204021990210121533701",COMERCIAL DE 2DA,1,1,1,1,CONCRETO,1,1,"1",PLANA,NORTE,"5 TRAMOS EN L.Q. DE 2.97m, 1.30m, 2.08m, 4.87m Y 8.23m CON PROPIEDAD PRIVADA Y RESTO DE LA PROPIEDAD",SUR,"6.10 CON AVENIDA OAXACA",ESTE,"5 TRAMOS EN L.Q. DE 3.47m, 1.60m, 1.55m, 5.58m Y 10.05m CON RESTO DE LA PROPIEDAD",OESTE,"8.90m CON CALLE TOPACIO",,,,,99.0,4000.0,0.66,261360.0,,,,,,,,,,,,,99.0,4000.0,0.15,59400.0,99.0,320760.0,COMERCIAL,MIXTO,TABIQUE,CONCRETO ARMADO,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,FIERRO,NO TIENE,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,ECONÓMICOS,CMME|7510|60,60,0.975,5,99.0,7510.0,0.945,702598.05,,,,,,,,,,,,,,,,,,,,,,,,,99.0,702598.05,1023358.05,8101.58,150.0,14850.0,2440.0,10400.0,10272.0,12840.0,103.76,129.7,"AVENIDA, OAXACA, 1732, COLONIA, MIGUEL HIDALGO, 36520, IRAPUATO, GUANAJUATO, entre calles,CALLE, MORELIA, CALLE, TOPACIO, ref. EL INMUEBLE SE LOCALIZA  JUNTO A DULCERIAS VAZQUEZ, 20.672775,-101.364825",LA EDAD DEL INMUEBLE SE CONSIDERO DE ACUERDO AL ESTADO DE CONSERVACIÓN DEL MISMO,amendozaa,2019-05-14,PLANO PROPORCIONADO POR EL SOLICITANTE,AV. OAXACA,"1732",20.6727750811449,-101.3648250511,DF157.png,F157.jpg,POINT (253642 2287729),"https://google.com/maps/place/20.6727750811449,-101.3648250511",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"0101-28_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 039,"5 DE MAYO # 301",CENTRO,Apaseo el Alto,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,330864.0,2263116.0,14,,"202732521110037173497",COMERCIAL DE 2DA,1,1,1,1,CONCRETO,1,1,"1",PLANA,NORTE,"14.80 m CON LOCAL COMERCIAL",SUR,"14.80 m CON LOCAL COMERCIAL",ORIENTE,"4.96 m CON CALLE 5 DE MAYO",PONIENTE,"4.96 CON PROPIEDAD PRIVADA",,,,,73.0,3000.0,0.66,144540.0,,,,,,,,,,,,,,,,,73.0,144540.0,COMERCIAL,MODERNO ECONÓMICO,TABIQUE,CADENAS Y CASTILLOS,CONCRETO,LOSA RETICULAR,CERÁMICOS ECONÓMICOS,CORTINA DE ACERO,ALUMINIO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMEC|6000|50,50,0.975,13,73.0,6000.0,0.827,362226.0,,,,,,,,,,,,,,,,,,,,,,,,,73.0,362226.0,506766.0,4011.9,155.0,11315.0,1210.0,7930.0,7312.0,9140.0,100.16,125.21,"AVENIDA, 5 DE MAYO, 301, COLONIA, CENTRO, 38500, APASEO EL ALTO, GUANAJUATO, entre calles, CALLE, ANDRÉS QUINTANA ROO, CALLE, PÍPILA, REF. SE UBICA  A 250 M AL SUR EL JARDÍN PRINCIPAL,  20.459034,-100.621486",SE APLICA FACTOR 0.66 AL TERRENO POR ESTAR UBICADO EN PLANTA BAJA DENTRO DE UN EDIFICIO DE DOS NIVELES.,srangelv,2019-05-22,PLANO PROPORCIONADO POR EL SOLICITANTE,"5 DE MAYO","301",20.4590336463327,-100.621486037313,DF039.png,F039.jpg,POINT (330864 2263116),"https://google.com/maps/place/20.4590336463327,-100.621486037313",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"0101-64_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 078,MONTAÑO S/N,CENTRO,Yuriria,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,250219.0,2224975.0,14,,"200620719310123200825",ECONÓMICA-POPULAR,1,1,1,1,CONCRETO,1,1,"0.9",PLANA,NOROESTE,"8.40 m CON PROPIEDAD PRIVADA",SURESTE,"8.40 m CON CALLE J. JESÚS MONTAÑO",NORESTE,"10.02 m CON CALLE SANTA FE",SUROESTE,"10.02 m CON PROPIEDAD PRIVADA",,,,,84.0,1500.0,1.0,126000.0,,,,,,,,,,,,,,,,,84.0,126000.0,COMERCIAL,MODERNO ECONÓMICO,TABIQUE,CADENAS Y CASTILLOS,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,CORTINA DE ACERO,FIERRO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMEC|6000|50,50,0.975,15,84.0,6000.0,0.794,400176.0,,,,,,,,,,,,,,,,,,,,,,,,,84.0,400176.0,526176.0,4165.56,136.0,11424.0,1250.0,8000.0,7400.0,9250.0,88.1,110.12,"CALLE,  J. JESÚS MONTAÑO , SN, PUEBLO, SAN JUAN CERANO, 38961, YURIRIA, GUANAJUATO, entre calles, CALLE, SANTA FE, CALLE, JUSTO SIERRA, REF. SE UBICA A 11.00 M AL SUR LA POLLERIA ROSALES,  20.105755,-101.388912",,srangelv,2019-04-24,PLANO PROPORCIONADO POR EL SOLICITANTE,MONTAÑO ,S/N,20.1057553618109,-101.388911817396,DF078.png,F078.jpg,POINT (250219 2224975),"https://google.com/maps/place/20.1057553618109,-101.388911817396",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"0101-32_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 043,MANUEL DOBLADO # 1,CENTRO,San Jose Iturbide,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,355891.0,2322397.0,14,,"205947786110023113279",COMERCIAL DE 2DA,1,1,1,1,CONCRETO,1,1,"1",PLANA,NORTE,"5.23 m CON CALLE MANUEL DOBLADO",SUR, 3.25 m CON PROPIEDAD PRIVADA,ORIENTE,"17.21 m CON PROPIEDAD PRIVADA",PONIENTE,"3 TRAMOS EN LÍNEA QUEBRADA DE  11.27 m, 1.22 m, Y 5.96 m  CON PROPIEDAD PRIVADA",,,,,74.0,4500.0,1.0,333000.0,,,,,,,,,,,,,,,,,74.0,333000.0,COMERCIAL,MODERNO ECONÓMICO,TABIQUE,CADENAS Y CASTILLOS,NO TIENE,LOSA DE CONCRETO,MOSAICO,FIERRO,FIERRO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMEC|6000|50,50,0.975,10,74.0,6000.0,0.873,387612.0,,,,,,,,,,,,,,,,,,,,,,,,,74.0,387612.0,720612.0,5704.85,76.0,5624.0,1720.0,3940.0,4528.0,5660.0,61.19,76.49,"CALLE, MANUEL DOBLADO, 1, COLONIA, CENTRO, 37980, SAN JOSE ITURBIDE, GUANAJUATO, entre calles, CALLE, MIGUEL HIDALGO Y COSTILLA, CALLE, IGNACIO LÓPEZ RAYÓN, REF. SE UBICA A 40.00 M AL ORIENTE EL GRUPO MULTISISTEMAS DE SEGURIDAD INDUSTRIAL, 20.996607,-100.386480 ",,srangelv,2019-05-22,PLANO PROPORCIONADO POR EL SOLICITANTE,MANUEL DOBLADO,"1",20.9966072521754,-100.386479983699,DF043.png,F043.jpg,POINT (355891 2322397),"https://google.com/maps/place/20.9966072521754,-100.386479983699",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"0101-31_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 042,PLAZA PRINCIPAL # 129,CENTRO,Purisima del Rincon,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,200950.0,2328063.0,14,,"210144723510152375749",COMERCIAL DE 1RA ,1,1,1,1,PÓRFIDO,1,1,"1",PLANA,NORTE,"20.82 m CON PROPIEDAD PRIVADA",SUR,"20.82 m CON PROPIEDAD PRIVADA",ORIENTE,"7.17 m CON PROPIEDAD PRIVADA",PONIENTE,"7.17 m CON CALLE PLAZA PRINCIPAL",,,,,149.0,14000.0,0.66,1376760.0,,,,,,,,,,,,,,,,,149.0,1376760.0,COMERCIAL,MODERNO ECONÓMICO,TABIQUE,CADENAS Y CASTILLOS,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,CORTINA DE ACERO,FIERRO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMME|7510|60,60,0.99,15,149.0,7510.0,0.848,948903.52,,,,,,,,,,,,,,,,,,,,,,,,,149.0,948903.52,2325663.52,18411.5,96.0,14304.0,5530.0,10020.0,12440.0,15550.0,83.49,104.36,"CALLE, JARDÍN PRINCIPAL, 129, COLONIA, CENTRO, 36400, PURISIMA DEL RINCON, GUANAJUATO, entre calles, AVENIDA, JUVENTINO ROSAS, CALLE, BENITO JUÁREZ, REF. SE UBICA AL PONIENTE EL JARDÍN PRINCIPAL, 21.029090, -101.877104",SE MODIFICAN SUPERFICIES DE TERRENO Y CONSTRUCCIÓN DE ACUERDO A PLANO PROPORCIONADO Y SE APLICA FACTOR 0.66 AL TERRENO POR ESTAR UBICADO EN PLANTA BAJA DENTRO DE UN EDIFICIO DE DOS NIVELES.,srangelv,2019-05-22,PLANO PROPORCIONADO POR EL SOLICITANTE,PLAZA PRINCIPAL,"129",21.0290898856745,-101.87710416123,DF042.png,F042.jpg,POINT (200950 2328063),"https://google.com/maps/place/21.0290898856745,-101.87710416123",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"0101-39_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 052,PÍPILA S/N,CENTRO,Manuel Doblado,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,192478.0,2294912.0,14,,"204342769510157096260",COMERCIAL DE 2DA,1,1,1,1,CONCRETO,1,1,"1",PLANA,NORTE,"3 TRAMOS EN LÍNEA QUEBRADA DE 7.55 m, 1.15 m Y 1.85 m CON LOCAL COMERCIAL",SUR,"9.40 m CON LOCAL COMERCIAL",ESTE,"5.60 m CON PROPIEDAD PRIVADA",OESTE,"4.45 m CON CALLE PIPILA",,,,,44.0,3500.0,0.66,101640.0,,,,,,,,,,,,,,,,,44.0,101640.0,COMERCIAL,MODERNO ECONÓMICO,TABIQUE,CONCRETO ARMADO,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,ALUMINIO,ALUMINIO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMME|7510|60,60,0.975,5,44.0,7510.0,0.945,312265.8,,,,,,,,,,,,,,,,,,,,,,,,,44.0,312265.8,413905.8,3276.75,99.0,4356.0,990.0,3050.0,3232.0,4040.0,73.45,91.82,"CALLE, PÍPILA, SN, COLONIA, CENTRO, 36470, Manuel Doblado, Guanajuato, entre calles, CALLE, IGNACIO ZARAGOZA, CALLE, JOSÉ ANTONIO TORRES, ref. A 60.00 m AL SUR SE UBICA EL JARDIN PRINCIPAL, 20.728547, -101.952674
",La edad de las construcciones se calcula en base a la última remodelación estimada. Se aplica factor de 0.66 al terreno por estar ubicado en planta baja dentro de un edificio de 2 niveles,srangelv,2019-05-28,PLANO PROPORCIONADO POR EL SOLICITANTE,PÍPILA ,S/N,20.7285470833815,-101.952673900316,DF052.png,F052.jpg,POINT (192478 2294912),"https://google.com/maps/place/20.7285470833815,-101.952673900316",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,"0101-127_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 154,MIGUEL HIDALGO # 17,CENTRO,Uriangato,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,272297.0,2228792.0,14,,"200834639810110420766",COMERCIAL DE 2DA,1,1,1,1,ASFALTO,1,1,"1",PLANA,NORTE,"14.55m CON PROPIEDAD PRIVADA",SUR,"18.50m CON PROPIEDAD PRIVADA",ESTE,"10.63m CON CALLE MIGUEL HIDALGO",OESTE," 3 TRAMOS EN L.Q. DE 5.27m, 4.00m Y 5.36m CON PROPIEDAD PRIVADA",,,,,175.0,4000.0,0.66,462000.0,,,,,,,,,,,,,,,,,175.0,462000.0,COMERCIAL,MIXTO,TABIQUE,CONCRETO ARMADO,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,ALUMINIO,ALUMINIO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMME|7510|60,60,0.975,5,175.0,7510.0,0.945,1241966.25,,,,,,,,,,,,,,,,,,,,,,,,,175.0,1241966.25,1703966.25,13489.73,95.0,16625.0,4050.0,11640.0,12552.0,15690.0,71.73,89.66,"DOMICILIO GEOGRÁFICO: CALLE, MIGUEL HIDALGO, 17, COLONIA, ZONA CENTRO, 38980, URIANGATO, GUANAJUATO,entre calles, CALLE, AZTECAS, CALLE, SEBASTIÁN LERDO DE TEJADA, REF.EL INMUEBLE SE LOCALIZA FRENTE A MAQUILA DE BORDADOS ""DOGI"",  20.142956°,-101.178355°",SE APLCA  EDAD DE 5 AÑOS A LA CONSTRUCCIÓN  POR EL ESTADO DE CONSERVACIÓN OBSERVADO. SE APLICA FACTOR 0.66 AL TERRENO POR ESTAR UBICADO EN PLANTA BAJA DENTRO DE UN EDIFICIO DE DOS NIVELES.,dzamarripag,2019-05-28,PLANO PROPORCIONADO POR EL SOLICITANTE,MIGUEL HIDALGO,"17",20.1429555184853,-101.178354614064,DF154.png,F154.jpg,POINT (272297 2228792),"https://google.com/maps/place/20.1429555184853,-101.178354614064",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,"0101-77_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 092,NIÑOS HÉROES # 127,CENTRO,San Luis de la Paz,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,342853.0,2355803.0,14,,"211750184810030538314",COMERCIAL DE 2DA,1,1,1,1,CONCRETO,1,1,"1",PLANA,NORTE,"3 TRAMOS EN LÍNEA QUEBRADA DE 4.88 m, 4.82 m Y 8.16 m CON RESTO DE LA PROPIEDAD",SUR,"4.98 m CON CALLE ALLENDE",ESTE,"5 TRAMOS EN LÍNEA QUEBRADA DE 3.31 m, 1.43 m , 8.11 m, 6.63 m  Y 2.82 m CON RESTO DE LA PROPIEDAD",OESTE,"9.42 m CON CALLE NIÑOS HÉROES",,,,,129.0,5900.0,0.5,380550.0,,,,,,,,,,,,,129.0,5900.0,0.15,114165.0,129.0,494715.0,COMERCIAL,ANTIGUO MEDIO,TABIQUE,CONCRETO ARMADO,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,ALUMINIO,ALUMINIO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMME|7510|60,60,0.975,10,129.0,7510.0,0.896,868035.84,,,,,,,,,,,,,,,,,,,,,,,,,129.0,868035.84,1362750.84,10788.44,205.0,26445.0,3240.0,18520.0,17408.0,21760.0,134.95,168.68,"CALLE, CALLE NIÑOS HEROES, 127, COLONIA, ZONA CENTRO, 37900, SAN LUIS DE LA PAZ, GUANAJUATO, entre calles, CALLE, ALLENDE, ANDADOR, PORTAL VÉRTIZ, ref. A 110.00 M AL NORTE SE UBICA EL JARDÍN PRINCIPAL, 21.297274, -100.514953",La edad de las construcciones se calcula en base a la última remodelación estimada,dzamarripag,2019-04-30,PLANO PROPORCIONADO POR EL SOLICITANTE,NIÑOS HÉROES,"127",21.2972735724857,-100.514953177452,DF092.png,F092.jpg,POINT (342853 2355803),"https://google.com/maps/place/21.2972735724857,-100.514953177452",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"0101-54_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 067,PORTAL HIDALGO # 108-A,CENTRO,Pueblo Nuevo,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,,,14,,,,1,1,1,1,CONCRETO,1,1,,PLANA,NORTE,,SUR,,ESTE,,OESTE,,,,,,119.0,,,,,,,,,,,,,,,,,,,,,,,,TABIQUE,CONCRETO ARMADO,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,ALUMINIO,ALUMINIO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,,,,,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rsalinasg,,PLANO PROPORCIONADO POR EL SOLICITANTE,PORTAL HIDALGO,"108-A",,,DF067.png,F067.jpg,,"https://google.com/maps/place/,",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
